episode_id,team,total_reward,terminal_reward,shaping_reward,trap_aware_reward,exploration_reward,penalties,reward_breakdown
965,"Sentinel",3.206490,3.000000,0.048340,0.000000,0.009600,0.158150,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.038740,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.041850,\""cluster_penalty\"":0.000000}"
965,"Runner",-2.399665,-2.000000,0.018500,0.000000,0.007000,-0.418165,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.011500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.011665,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.006500,\""cluster_penalty\"":0.000000}"
966,"Sentinel",3.212656,3.000000,0.041775,0.000000,0.011400,0.170881,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.030375,\""chase_regression\"":-0.002419,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.026700,\""cluster_penalty\"":0.000000}"
966,"Runner",-2.398465,-2.000000,0.024419,0.000000,0.008000,-0.422884,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.016000,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000419,\""threat_approach_penalty\"":-0.012884,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010000,\""cluster_penalty\"":0.000000}"
967,"Sentinel",3.211456,3.000000,0.035810,0.000000,0.008400,0.175646,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.008400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.027410,\""chase_regression\"":-0.002154,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.022200,\""cluster_penalty\"":0.000000}"
967,"Runner",-2.389111,-2.000000,0.021654,0.000000,0.007000,-0.410765,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.014500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000154,\""threat_approach_penalty\"":-0.010765,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":0.000000,\""cluster_penalty\"":0.000000}"
968,"Sentinel",3.223132,3.000000,0.054205,0.000000,0.010200,0.168927,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.044005,\""chase_regression\"":-0.008798,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.022275,\""cluster_penalty\"":0.000000}"
968,"Runner",-2.398036,-2.000000,0.023000,0.000000,0.008000,-0.421036,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.015000,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.011536,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.009500,\""cluster_penalty\"":0.000000}"
969,"Sentinel",3.075358,3.000000,0.030448,0.000000,0.007200,0.044910,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.007200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.023248,\""chase_regression\"":-0.000290,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.154800,\""cluster_penalty\"":0.000000}"
969,"Runner",-2.421300,-2.000000,0.013000,0.000000,0.003000,-0.434300,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.010000,\""exploration_bonus\"":0.003000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.012300,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.022000,\""cluster_penalty\"":0.000000}"
970,"Sentinel",-3.631102,-3.000000,0.049589,0.000000,0.007800,-0.680692,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.007800,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.041789,\""chase_regression\"":-0.001441,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.779251,\""cluster_penalty\"":0.000000}"
970,"Runner",1.811144,2.000000,0.042500,0.000000,0.010000,-0.231356,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.032500,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.007356,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.024000,\""cluster_penalty\"":0.000000}"
971,"Sentinel",3.101191,3.000000,0.037715,0.000000,0.010800,0.063476,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010800,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.026915,\""chase_regression\"":-0.008649,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.127875,\""cluster_penalty\"":0.000000}"
971,"Runner",-2.383559,-2.000000,0.032649,0.000000,0.011000,-0.416208,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.019000,\""exploration_bonus\"":0.011000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.002649,\""threat_approach_penalty\"":-0.015208,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.001000,\""cluster_penalty\"":0.000000}"
972,"Sentinel",2.827845,3.000000,0.034920,0.000000,0.009000,-0.207075,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.025920,\""chase_regression\"":-0.001325,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.405749,\""cluster_penalty\"":0.000000}"
972,"Runner",-2.387637,-2.000000,0.032226,0.000000,0.010000,-0.419863,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.022000,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000226,\""threat_approach_penalty\"":-0.008863,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.011000,\""cluster_penalty\"":0.000000}"
973,"Sentinel",-2.988581,-3.000000,0.018908,0.000000,0.004800,-0.007489,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.004800,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.014108,\""chase_regression\"":-0.002239,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.005250,\""cluster_penalty\"":0.000000}"
973,"Runner",2.005500,2.000000,0.013000,0.000000,0.005000,-0.007500,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.008000,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.007500,\""cluster_penalty\"":0.000000}"
974,"Sentinel",3.125750,3.000000,0.045896,0.000000,0.012600,0.079854,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.033296,\""chase_regression\"":-0.000296,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.119850,\""cluster_penalty\"":0.000000}"
974,"Runner",-2.395787,-2.000000,0.025141,0.000000,0.010000,-0.420927,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.015000,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000141,\""threat_approach_penalty\"":-0.011427,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.009500,\""cluster_penalty\"":0.000000}"
975,"Sentinel",3.132750,3.000000,0.041961,0.000000,0.007200,0.090788,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.007200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.034761,\""chase_regression\"":-0.007287,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.101925,\""cluster_penalty\"":0.000000}"
975,"Runner",-2.400748,-2.000000,0.020500,0.000000,0.007000,-0.421248,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.013500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.011248,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010000,\""cluster_penalty\"":0.000000}"
976,"Sentinel",-2.886464,-3.000000,0.035134,0.000000,0.006600,0.078402,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.006600,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.028534,\""chase_regression\"":-0.001648,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.019950,\""cluster_penalty\"":0.000000}"
976,"Runner",1.796601,2.000000,0.013000,0.000000,0.005000,-0.216399,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.008000,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.010399,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.006000,\""cluster_penalty\"":0.000000}"
977,"Sentinel",3.100406,3.000000,0.045193,0.000000,0.015600,0.055213,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.015600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.029593,\""chase_regression\"":-0.003937,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.140850,\""cluster_penalty\"":0.000000}"
977,"Runner",-2.364763,-2.000000,0.060193,0.000000,0.015000,-0.424956,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.044000,\""exploration_bonus\"":0.015000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.001193,\""threat_approach_penalty\"":-0.015956,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.009000,\""cluster_penalty\"":0.000000}"
978,"Sentinel",2.687538,3.000000,0.037234,0.000000,0.011400,-0.349697,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.025834,\""chase_regression\"":-0.000472,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.549225,\""cluster_penalty\"":0.000000}"
978,"Runner",-2.359323,-2.000000,0.068198,0.000000,0.009000,-0.427521,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.059000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000198,\""threat_approach_penalty\"":-0.012521,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.015000,\""cluster_penalty\"":0.000000}"
979,"Sentinel",2.789975,3.000000,0.040243,0.000000,0.008400,-0.250268,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.008400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.031843,\""chase_regression\"":-0.003194,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.447074,\""cluster_penalty\"":0.000000}"
979,"Runner",-2.386570,-2.000000,0.025500,0.000000,0.005000,-0.412070,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.020500,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.004570,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.007500,\""cluster_penalty\"":0.000000}"
980,"Sentinel",2.255267,3.000000,0.036002,0.000000,0.010800,-0.780735,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010800,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.025202,\""chase_regression\"":-0.003633,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.977103,\""cluster_penalty\"":0.000000}"
980,"Runner",-2.326053,-2.000000,0.091874,0.000000,0.014000,-0.417926,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.077000,\""exploration_bonus\"":0.014000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000874,\""threat_approach_penalty\"":-0.012926,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.005000,\""cluster_penalty\"":0.000000}"
981,"Sentinel",3.050054,3.000000,0.041634,0.000000,0.006600,0.008420,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.006600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.035034,\""chase_regression\"":-0.004155,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.187425,\""cluster_penalty\"":0.000000}"
981,"Runner",-2.393675,-2.000000,0.020500,0.000000,0.006000,-0.414175,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.014500,\""exploration_bonus\"":0.006000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.009175,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.005000,\""cluster_penalty\"":0.000000}"
982,"Sentinel",3.201485,3.000000,0.047710,0.000000,0.013200,0.153775,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.013200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.034510,\""chase_regression\"":-0.004000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.042225,\""cluster_penalty\"":0.000000}"
982,"Runner",-2.393178,-2.000000,0.026500,0.000000,0.007000,-0.419677,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.017500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.002000,\""threat_approach_penalty\"":-0.012177,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.007500,\""cluster_penalty\"":0.000000}"
983,"Sentinel",3.232910,3.000000,0.060427,0.000000,0.009600,0.172483,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.050827,\""chase_regression\"":-0.004567,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.022950,\""cluster_penalty\"":0.000000}"
983,"Runner",-2.396136,-2.000000,0.018000,0.000000,0.006000,-0.414136,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.012000,\""exploration_bonus\"":0.006000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.012136,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.002000,\""cluster_penalty\"":0.000000}"
